file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
77012674.jpg,"[1031.2037522595622, 185.0000000000002, 404.0000000000002, 538.9982522024941]",8039,Mongoloid,20-30s,Sadness,Female,dark,masked
77015515.jpg,"[1427.0173456635189, 121.57027641653349, 169.49132716824045, 263.42972358346674]",8040,Mongoloid,20-30s,Happiness,Female,light,unmasked
77016324.jpg,"[492.81818181818176, 155.99999999999994, 271.63636363636357, 364.49670134414055]",8041,Mongoloid,20-30s,Neutral,Female,light,unmasked
77018709.jpg,"[1071.618831299882, 364.3147720223836, 130.62870122007132, 178.06780138555976]",8042,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
77043889.jpg,"[1025.130495785955, 263.6287684057898, 311.65579201783504, 390.25753681158]",8043,Mongoloid,20-30s,Happiness,Female,light,unmasked
77047994.jpg,"[650.0222319498521, 178.9585472162708, 255.95553610029557, 349.4290169486105]",8044,Caucasian,40-50s,Neutral,Female,light,unmasked
77049686.jpg,"[661.1262977559484, 617.5702479338845, 195.87370224405137, 247.81818181818196]",8045,Caucasian,20-30s,Neutral,Female,light,unmasked
77056678.jpg,"[1409.6486039735373, 444.47592938021427, 155.1819684526506, 441.6260554869752]",8046,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
77066576.jpg,"[937.3293176905329, 269.0000000000003, 271.6706823094663, 349.5060587263543]",8047,Caucasian,Kid,Happiness,Female,light,unmasked
7706684.jpg,"[329.0000000000001, 190.99999999999997, 252.99999999999977, 328.9958337292158]",8048,Mongoloid,20-30s,Happiness,Female,light,unmasked
77069336.jpg,"[851.4441182190737, 268.19977416535465, 301.8710771920068, 406.8002258346451]",8049,Mongoloid,20-30s,Happiness,Female,light,unmasked
77098028.jpg,"[1125.5621883751162, 292.0991334501778, 214.46410764292045, 238.2672443665491]",8050,Mongoloid,20-30s,Happiness,Male,light,unmasked
7710020.jpg,"[631.9999999999981, 447.71977682439655, 123.80118944988008, 161.6401115878009]",8051,Mongoloid,20-30s,Happiness,Female,light,unmasked
77108490.jpg,"[1410.5131480090167, 182.36568540400265, 164.48685199098927, 224.0970562120075]",8052,Negroid,Teenager,Happiness,Female,mid-light,unmasked
77111793.jpg,"[387.9999999999998, 465.99999999999915, 415.01676721896234, 561.9999999999998]",8053,Negroid,20-30s,Neutral,Male,mid-dark,unmasked
77113320.jpg,"[720.6023788997596, 633.0398326182964, 126.67952422004859, 171.28022317560186]",8054,Caucasian,Kid,Happiness,Female,light,unmasked
77114805.jpg,"[1263.977051198223, 181.00000000000009, 264.0229488017754, 342.017241174254]",8055,Caucasian,20-30s,Happiness,Female,light,unmasked
77123202.jpg,"[1341.4786644601465, 112.78843175859208, 171.8018211907168, 222.56925459312706]",8056,Caucasian,20-30s,Happiness,Male,light,unmasked
77125705.jpg,"[1261.4419039405968, 595.7683101569164, 216.5580960594034, 299.35362109232693]",8057,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
77134800.jpg,"[514.5041498234614, 247.4270882246707, 336.4958501765386, 451.06993622009156]",8058,Mongoloid,20-30s,Happiness,Female,light,unmasked
77138186.jpg,"[899.0793868199139, 257.00000000000006, 240.88091977012905, 309.99999999999983]",8059,Caucasian,20-30s,Happiness,Female,light,unmasked
771429.jpg,"[507.15797872188494, 327.99999999999926, 443.8420212781123, 655.8230999999995]",8060,Mongoloid,20-30s,Happiness,Female,light,unmasked
77143283.jpg,"[538.2795178929367, 149.02975555237526, 319.00000000000006, 347.67317172295384]",8061,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
77152141.jpg,"[650.0499999999998, 158.16504118764826, 165.94999999999962, 217.5326168873792]",8062,Mongoloid,20-30s,Happiness,Female,light,unmasked
77172428.jpg,"[936.2265309061568, 206.99999999999997, 207.03413686377317, 269.7569615617917]",8063,Mongoloid,20-30s,Neutral,Female,light,unmasked
77172727.jpg,"[1089.6112287412006, 386.32834306289516, 172.38877125879324, 224.08316719017571]",8064,Caucasian,40-50s,Happiness,Female,mid-light,unmasked
77173069.jpg,"[654.0000000000002, 83.99999999999997, 224.00000000000034, 290.00017796610183]",8065,Mongoloid,20-30s,Neutral,Female,light,unmasked
77174387.jpg,"[1134.9541023964482, 175.00000000000023, 287.0458976035485, 354.43874767386336]",8066,Mongoloid,20-30s,Happiness,Female,light,unmasked
77189520.jpg,"[831.0000000000006, 237.0239560570071, 356.99999999999966, 469.9760439429935]",8067,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
77191881.jpg,"[594.9975, 341.0000000000013, 240.00249999999957, 299.9999999999994]",8068,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
77191894.jpg,"[610.0752611802989, 613.3451828550559, 216.7993035192012, 291.54860703569585]",8069,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
77228626.jpg,"[540.2525955118961, 496.9999999999988, 207.74740448810306, 274.60330578512446]",8070,Mongoloid,20-30s,Neutral,Female,light,unmasked
77229284.jpg,"[949.9999999999948, 193.15586922478937, 393.25826072799845, 502.55516346901044]",8071,Negroid,20-30s,Neutral,Female,dark,unmasked
77231564.jpg,"[978.2708294421612, 150.00000000000063, 148.88124883264948, 198.11986122101214]",8072,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
77233179.jpg,"[507.3146707499952, 262.055999999999, 322.3706584999994, 457.2819999999983]",8073,Caucasian,20-30s,Happiness,Male,light,unmasked
77237138.jpg,"[478.69886477755443, 503.999999999996, 509.8431786228389, 327.39637571773596]",8074,Caucasian,20-30s,Neutral,Male,light,unmasked
77241336.jpg,"[1178.5059666336695, 111.62479755724817, 333.4940333663296, 445.37520244275146]",8075,Caucasian,20-30s,Happiness,Female,light,unmasked
77245787.jpg,"[626.0071738028753, 418.6339188159021, 123.992826197122, 178.36608118409757]",8076,Mongoloid,20-30s,Neutral,Female,light,unmasked
77252132.jpg,"[721.1410936199677, 496.19639493628074, 139.82363297503977, 185.77087257433817]",8077,Caucasian,20-30s,Neutral,Female,light,unmasked
77255646.jpg,"[742.2028850898889, 137.22280454350303, 223.72103300140378, 296.77719545649734]",8078,Caucasian,20-30s,Happiness,Male,light,unmasked
77256657.jpg,"[842.9967136067773, 253.00000000000006, 283.5311647848306, 201.00000000000014]",8079,Negroid,20-30s,Happiness,Male,mid-light,unmasked
77256784.jpg,"[1028.4916682231355, 285.00000000000017, 148.52499533059222, 171.37357020512184]",8080,Caucasian,20-30s,Neutral,Male,light,unmasked
77262687.jpg,"[881.2742372027726, 191.6227990310514, 312.72576279722875, 434.3772009689491]",8081,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
77271878.jpg,"[895.0000000000002, 282.0000000000001, 221.00000000000063, 287.998958432304]",8082,Negroid,20-30s,Happiness,Male,mid-dark,unmasked
77272504.jpg,"[391.005550853233, 190.0157776108189, 174.99444914676553, 218.98422238918036]",8083,Mongoloid,20-30s,Happiness,Female,light,unmasked
77275572.jpg,"[856.0000000000007, 115.99999999999997, 196.9999999999997, 270.0020831353919]",8084,Negroid,40-50s,Happiness,Male,mid-dark,unmasked
77287972.jpg,"[632.4035534272025, 525.9326755193068, 285.14836189498766, 369.55049336051786]",8085,Mongoloid,20-30s,Happiness,Female,light,unmasked
77290957.jpg,"[807.435886341137, 317.4770886884067, 233.7350834158256, 323.0916452463684]",8086,Mongoloid,20-30s,Happiness,Male,light,unmasked
77293191.jpg,"[656.0000000000001, 200.00000000000009, 256.0, 294.0041662707838]",8087,Negroid,20-30s,Happiness,Male,mid-dark,unmasked
77293265.jpg,"[443.4617642005837, 134.83170706926154, 336.9036768495619, 402.8712202060681]",8088,Caucasian,40-50s,Happiness,Female,mid-light,unmasked
77296600.jpg,"[855.4126804212987, 344.40393687849877, 229.05821305246457, 338.8320688598188]",8089,Mongoloid,20-30s,Happiness,Female,light,unmasked
77297162.jpg,"[360.63200851455457, 300.00000000000045, 407.12792762628027, 439.98618607936464]",8090,Mongoloid,20-30s,Neutral,Female,light,unmasked
77298867.jpg,"[351.17766617897104, 283.00376975496613, 490.00913440626334, 724.2704996902482]",8091,Mongoloid,20-30s,Neutral,Female,light,unmasked
77300200.jpg,"[435.64544379893243, 369.0000000000008, 418.35455620106774, 520.0139999999997]",8092,Mongoloid,20-30s,Neutral,Female,light,masked
77301339.jpg,"[861.0700020084997, 310.93601328950854, 478.2612467361889, 679.3979026429929]",8093,Mongoloid,20-30s,Anger,Female,light,unmasked
77320168.jpg,"[448.78109418755565, 197.0000000000002, 158.16986544634943, 195.12013677212056]",8094,Caucasian,20-30s,Neutral,Female,light,unmasked
7732140.jpg,"[503.30104472119825, 285.7079221995674, 320.5735199783019, 424.0814350101946]",8095,Mongoloid,20-30s,Happiness,Female,light,unmasked
77329011.jpg,"[663.8794749752519, 165.7504048855032, 307.61455839107725, 439.6247975572477]",8096,Negroid,20-30s,Happiness,Male,mid-dark,unmasked
77331500.jpg,"[977.9999999999991, 169.0, 346.99999999999983, 388.1798055473385]",8097,Mongoloid,20-30s,Happiness,Female,light,unmasked
77346185.jpg,"[813.6229264644861, 426.1520613732907, 177.37707353551494, 229.84793862670904]",8098,Mongoloid,40-50s,Happiness,Female,light,unmasked
77361932.jpg,"[550.0444638997042, 215.2864962177233, 258.95553610029503, 356.71350378227555]",8099,Mongoloid,20-30s,Happiness,Female,light,unmasked
77372423.jpg,"[1052.694899906333, 755.9999999999999, 247.30510009366697, 346.9999999999998]",8100,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
77372843.jpg,"[1164.6751089710372, 251.78072251926727, 356.24891028967323, 386.21927748073296]",8101,Mongoloid,20-30s,Happiness,Female,light,unmasked
77383115.jpg,"[446.04923921811394, 152.99999999999991, 144.95076078188643, 208.99999999999972]",8102,Mongoloid,20-30s,Neutral,Female,light,unmasked
77395052.jpg,"[633.53500100425, 98.93251769449735, 545.9299979915012, 665.0674823055031]",8103,Mongoloid,40-50s,Neutral,Male,light,unmasked
77402481.jpg,"[409.00100000000026, 57.99999999999999, 286.00275000000005, 373.9999999999998]",8104,Mongoloid,40-50s,Neutral,Male,mid-light,masked
77403349.jpg,"[962.9720000000001, 235.00000000000014, 278.0280000000007, 387.00799824999984]",8105,Mongoloid,20-30s,Happiness,Female,light,unmasked
77405053.jpg,"[466.0000000000003, 420.2068951327584, 180.82439057930068, 229.28735892327552]",8106,Mongoloid,20-30s,Neutral,Female,light,unmasked
77410347.jpg,"[517.6564391253086, 155.07197719976978, 134.48131917578462, 208.7907867694081]",8107,Mongoloid,20-30s,Neutral,Female,light,unmasked
7741415.jpg,"[573.9987500000001, 272.0, 293.0027500000001, 370.9999999999995]",8108,Mongoloid,20-30s,Neutral,Female,light,unmasked
77418933.jpg,"[596.6201187129017, 0.0, 450.379881287098, 522.5070290534208]",8109,Mongoloid,20-30s,Neutral,Female,light,unmasked
77421705.jpg,"[765.6133391699111, 231.9999999999999, 283.1599824902666, 337.97927360813526]",8110,Mongoloid,20-30s,Happiness,Female,light,unmasked
77427583.jpg,"[792.110915687747, 303.0121726553978, 269.8890843122625, 304.4512070307741]",8111,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
77438861.jpg,"[867.9145151215146, 274.8104268676954, 232.04274243924104, 286.83443900389443]",8112,Mongoloid,20-30s,Happiness,Female,light,unmasked
77439992.jpg,"[860.0311814505054, 153.20991316658052, 270.76258225939085, 405.7900868334182]",8113,Caucasian,20-30s,Happiness,Male,light,unmasked
77441347.jpg,"[500.9999999999986, 356.9968752969124, 274.99999999999943, 313.997916864608]",8114,Caucasian,20-30s,Neutral,Female,light,unmasked
77445486.jpg,"[785.9299979915016, 211.54478884943825, 426.4075045191244, 408.72760557528125]",8115,Mongoloid,Senior,Anger,Male,mid-light,unmasked
77449040.jpg,"[870.8794749752451, 245.3834371297652, 281.8675417079104, 339.1117416532245]",8116,Caucasian,20-30s,Surprise,Male,light,unmasked
77449513.jpg,"[834.6355711197618, 203.0291381791525, 262.3644288802359, 354.5300683700341]",8117,Caucasian,20-30s,Anger,Male,light,unmasked
77451587.jpg,"[1185.435886341137, 284.99999999999955, 270.6495985373426, 323.56873393477696]",8118,Caucasian,Baby,Happiness,Female,light,unmasked
77459047.jpg,"[661.9862307189322, 244.0, 253.0596668846156, 334.0414052100133]",8119,Caucasian,20-30s,Happiness,Female,light,unmasked
77461886.jpg,"[1374.5086728317597, 155.49119447172916, 184.91811213862704, 212.5029351760903]",8120,Caucasian,40-50s,Neutral,Female,mid-light,unmasked
77481260.jpg,"[1095.9311535946758, 293.9999999999981, 196.14687233136192, 297.99516138708486]",8121,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
77487635.jpg,"[1232.461596028256, 213.73839739701373, 167.53840397174167, 230.26160260298624]",8122,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
77504615.jpg,"[139.0, 259.99687529691187, 350.99999999999994, 457.00312470308756]",8123,Caucasian,20-30s,Happiness,Female,light,unmasked
77505447.jpg,"[778.0000000000001, 168.38369580691347, 359.3812911296954, 436.60271736551425]",8124,Caucasian,Kid,Neutral,Female,light,unmasked
77506860.jpg,"[354.57498687078305, 929.3913779074745, 268.4282166266773, 235.36625996542548]",8125,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
77508400.jpg,"[1431.3993929364372, 183.71883447055674, 166.798785872853, 199.24203967652883]",8126,Caucasian,20-30s,Anger,Male,light,unmasked
77516926.jpg,"[448.16, 153.0, 285.36000000000007, 332.5321175]",8127,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
77522379.jpg,"[730.9999999999995, 125.71449263014398, 471.9999999999998, 568.6599642157286]",8128,Caucasian,Kid,Happiness,Male,light,unmasked
77522852.jpg,"[743.1337502510631, 272.0000000000002, 493.59874924681293, 654.0490688796564]",8129,Caucasian,20-30s,Happiness,Male,light,unmasked
77528675.jpg,"[642.471252761686, 147.2605435801312, 599.4459955813012, 881.7394564198673]",8130,Caucasian,Kid,Neutral,Male,light,unmasked
77530137.jpg,"[1100.0, 470.49280767443076, 205.26066776992866, 222.75839104649788]",8131,Mongoloid,20-30s,Happiness,Female,light,unmasked
77533081.jpg,"[599.9999999999987, 284.13309808140787, 298.9462801617771, 382.3409237144599]",8132,Negroid,20-30s,Neutral,Male,mid-dark,unmasked
77533278.jpg,"[467.1906455648479, 222.5647226628911, 382.19064556484796, 492.43527733710727]",8133,Negroid,Teenager,Happiness,Female,mid-dark,unmasked
77533440.jpg,"[950.4012507531874, 216.3996504404992, 393.5987492468134, 521.6003495595027]",8134,Caucasian,20-30s,Neutral,Male,light,unmasked
77534922.jpg,"[814.958692156805, 196.97096832250995, 227.05048736390563, 284.01935445166015]",8135,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
77541240.jpg,"[898.4533566796457, 226.23029167899242, 238.31996498053243, 340.7697083210075]",8136,Caucasian,20-30s,Happiness,Male,light,unmasked
77541259.jpg,"[641.0000000000005, 230.51701161193287, 365.66249748937577, 495.4829883880674]",8137,Caucasian,Teenager,Neutral,Female,light,unmasked
7755533.jpg,"[776.1074396764457, 197.13309808140713, 340.6022704448861, 491.3928801227217]",8138,Mongoloid,20-30s,Happiness,Female,light,unmasked
7755681.jpg,"[318.99999999999864, 398.75715204908903, 473.421589311419, 578.42498391409]",8139,Mongoloid,20-30s,Happiness,Female,light,unmasked
77560346.jpg,"[1021.9999999999998, 197.00000000000003, 310.379805054438, 330.09467752579366]",8140,Caucasian,20-30s,Happiness,Female,light,unmasked
77561575.jpg,"[1130.9829315681116, 440.23375635581914, 160.05120529565815, 213.7662436441805]",8141,Caucasian,20-30s,Anger,Male,mid-light,unmasked
77562013.jpg,"[927.4390286982858, 304.0000000000013, 138.56097130171628, 185.83737768104757]",8142,Caucasian,20-30s,Neutral,Female,light,unmasked
77576349.jpg,"[407.0000000000001, 433.9999999999998, 268.077157258233, 297.883814513192]",8143,Caucasian,20-30s,Happiness,Female,light,unmasked
77577313.jpg,"[394.9999999999988, 184.60151953126976, 572.6069048890499, 788.4010130208446]",8144,Mongoloid,20-30s,Neutral,Female,light,masked
77605173.jpg,"[1092.965863136228, 344.71983323223486, 132.03413686377195, 177.2708846853755]",8145,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
77606561.jpg,"[587.9999999999985, 259.72911531462427, 189.53840397174318, 253.97215375283307]",8146,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
77607580.jpg,"[931.6304087216913, 346.2713959742026, 213.72428509706847, 266.72860402579516]",8147,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
77611836.jpg,"[1712.7084286579222, 305.01656320738175, 131.29157134207887, 156.13346066783714]",8148,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
77622068.jpg,"[1427.0666958495563, 222.00000000000014, 291.9333041504433, 368.43534029215755]",8149,Caucasian,20-30s,Surprise,Male,light,unmasked
77622079.jpg,"[1160.7591501110048, 203.8021852657941, 173.2408498890122, 201.43628504815337]",8150,Caucasian,20-30s,Neutral,Female,light,unmasked
77628182.jpg,"[581.5087163232967, 153.3301662707837, 514.7955625990488, 719.6698337292157]",8151,Mongoloid,20-30s,Disgust,Female,light,unmasked
77634084.jpg,"[837.5484744055456, 288.9775376268581, 300.8777242758161, 418.3707706219045]",8152,Caucasian,20-30s,Neutral,Male,light,unmasked
77634916.jpg,"[608.6342010002171, 212.16333203326928, 143.02185829963014, 200.78222395564072]",8153,Mongoloid,20-30s,Happiness,Female,light,unmasked
77667358.jpg,"[1213.9980653086086, 194.00000000000017, 192.00193469139404, 332.00000000000006]",8154,Caucasian,20-30s,Neutral,Male,light,unmasked
77669623.jpg,"[644.4828567313767, 285.58173489738317, 190.33979635923316, 211.99999999999926]",8155,Caucasian,20-30s,Happiness,Male,light,unmasked
77686013.jpg,"[694.0000000000002, 155.75440193789777, 290.9555361002956, 385.83730750535653]",8156,Mongoloid,Baby,Neutral,Male,light,unmasked
77689566.jpg,"[1301.3076590234164, 132.4312660652221, 225.2137121962037, 341.0458226231833]",8157,Mongoloid,20-30s,Happiness,Male,light,unmasked
77689835.jpg,"[929.4786644601427, 318.965059674559, 154.0597395116011, 229.0209641952653]",8158,Negroid,20-30s,Neutral,Male,mid-dark,masked
77691731.jpg,"[760.031181450506, 183.95375476692348, 414.96881854949254, 562.83699618646]",8159,Caucasian,20-30s,Happiness,Male,light,unmasked
77692529.jpg,"[1195.1821305841922, 0.0, 329.8178694158081, 391.560810810811]",8160,Caucasian,20-30s,Neutral,Male,light,unmasked
77694254.jpg,"[742.2343664269226, 160.13613030952288, 263.48077978224796, 367.62128989682554]",8161,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
77695158.jpg,"[569.225783540899, 689.1327626365594, 197.7742164591013, 288.8672373634399]",8162,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
77698824.jpg,"[1264.840535885658, 101.8081520965429, 291.1594641143416, 433.19184790345594]",8163,Mongoloid,Teenager,Neutral,Female,mid-light,unmasked
77699474.jpg,"[1121.6187088703036, 146.9999999999998, 309.38129112969665, 401.3983753135467]",8164,Mongoloid,20-30s,Happiness,Female,light,unmasked
77699744.jpg,"[541.0000000000001, 118.99999999999989, 175.75640066195714, 242.50464104119453]",8165,Mongoloid,20-30s,Happiness,Male,light,unmasked
77731940.jpg,"[596.5545509322692, 234.9999999999974, 490.3488547350573, 674.2403066979628]",8166,Caucasian,20-30s,Neutral,Female,light,unmasked
7775496.jpg,"[574.8114563027044, 52.99999999999995, 340.6798273739996, 399.9378998573508]",8167,Mongoloid,20-30s,Happiness,Female,light,unmasked
77762747.jpg,"[626.9495126360947, 276.94677525793435, 237.07343616568025, 335.02903167748985]",8168,Mongoloid,20-30s,Happiness,Male,mid-light,unmasked
77765122.jpg,"[1218.135985287478, 456.15960103605994, 161.51754072500333, 191.80847875672484]",8169,Caucasian,20-30s,Neutral,Female,light,unmasked
77766608.jpg,"[515.9999999999966, 177.99999999999952, 310.71309934067864, 394.99999999999955]",8170,Mongoloid,20-30s,Happiness,Female,light,unmasked
77767010.jpg,"[425.04014518040486, 447.4606589837467, 289.01969842287224, 505.6043290928264]",8171,Caucasian,20-30s,Happiness,Female,light,unmasked
77777697.jpg,"[746.8400215841642, 183.51793473630434, 456.6399136633436, 600.5179347363039]",8172,Caucasian,40-50s,Neutral,Male,mid-light,unmasked
77785503.jpg,"[549.4713357606167, 229.8880459065458, 248.4681587779954, 346.9939512242943]",8173,Caucasian,20-30s,Neutral,Male,light,unmasked
77789522.jpg,"[608.8171497977778, 207.00000000000014, 454.8925603235539, 517.9480435917366]",8174,Caucasian,40-50s,Neutral,Male,light,unmasked
77795032.jpg,"[465.99999999999955, 166.00000000000017, 219.99999999999986, 233.00417042606497]",8175,Caucasian,40-50s,Neutral,Male,mid-light,unmasked
77796715.jpg,"[986.0700020085, 181.00000000000003, 432.9299979915037, 727.666084067498]",8176,Mongoloid,20-30s,Happiness,Male,light,unmasked
77805579.jpg,"[273.5024898940766, 581.3958555666838, 344.9933602824615, 497.58033999141054]",8177,Mongoloid,20-30s,Happiness,Female,light,unmasked
77841273.jpg,"[805.7124941601667, 269.6747991677179, 528.5430665863537, 647.650401664565]",8178,Caucasian,20-30s,Happiness,Female,light,unmasked
77857165.jpg,"[684.5726984292364, 1037.1160265531453, 116.58349205146334, 149.3036221573075]",8179,Negroid,20-30s,Happiness,Female,dark,unmasked
77866624.jpg,"[922.1431851655892, 379.9512665843671, 338.04335046350866, 420.136494479676]",8180,Negroid,Kid,Neutral,Female,mid-dark,unmasked
77868366.jpg,"[1005.6942148760367, 134.9113636363639, 197.6115702479335, 263.7411157024802]",8181,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
77883952.jpg,"[265.86529318541966, 410.22327790973753, 687.4912836767038, 512.4869358669839]",8182,Mongoloid,20-30s,Neutral,Female,light,unmasked
77884919.jpg,"[506.99999999999886, 584.5474720029417, 302.1822939186787, 302.6313199926402]",8183,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
77891977.jpg,"[631.1189072855732, 212.59635782240198, 173.64024282543, 260.36145687104096]",8184,Mongoloid,20-30s,Neutral,Female,light,unmasked
77895271.jpg,"[881.8041936143592, 283.0526411627386, 269.1704794725425, 362.9999999999996]",8185,Negroid,20-30s,Neutral,Female,mid-light,unmasked
77896772.jpg,"[346.99999999999835, 790.9999999999989, 236.56074625580214, 240.480083690851]",8186,Caucasian,20-30s,Happiness,Female,light,unmasked
77901660.jpg,"[977.4321179338024, 247.44072376064292, 585.050771496711, 794.5902050678943]",8187,Negroid,20-30s,Neutral,Female,mid-dark,unmasked
7791226.jpg,"[452.8737022440518, 618.9999999999999, 188.00000000000003, 256.52066115702485]",8188,Mongoloid,20-30s,Happiness,Female,light,unmasked
7791271.jpg,"[678.2354467368835, 867.1739799158859, 233.17593642090688, 306.0000000000004]",8189,Mongoloid,20-30s,Happiness,Female,light,unmasked
7791708.jpg,"[224.39451935624186, 372.00000000000006, 612.2109612875164, 791.7013194142377]",8190,Mongoloid,20-30s,Happiness,Female,light,unmasked
77927658.jpg,"[1032.379805054436, 268.99999999999983, 295.6201949455609, 349.13413752502356]",8191,Caucasian,Kid,Happiness,Female,light,unmasked
77934613.jpg,"[817.0652478929765, 307.60486045439967, 297.9021281605297, 404.67359238648777]",8192,Caucasian,Kid,Neutral,Female,light,unmasked
77947825.jpg,"[814.4836852922366, 396.9999999999995, 180.75815735388187, 204.98919025310676]",8193,Mongoloid,20-30s,Happiness,Female,light,unmasked
77949071.jpg,"[1001.6264916584132, 228.6163793484987, 282.61455839107583, 387.8859194918965]",8194,Mongoloid,20-30s,Happiness,Male,light,masked
77962579.jpg,"[802.9999999999976, 281.9999999999995, 479.77817298464515, 564.1918479034565]",8195,Mongoloid,Baby,Happiness,Male,light,unmasked
77963691.jpg,"[303.99999999999983, 1010.610200187334, 292.4332484883036, 395.38979981266436]",8196,Caucasian,20-30s,Happiness,Female,light,unmasked
77965015.jpg,"[946.9060531727797, 260.7316550805847, 231.09394682720733, 255.95523177418912]",8197,Caucasian,40-50s,Happiness,Male,mid-light,unmasked
77970462.jpg,"[544.7863407255383, 265.9999999999994, 244.21365927446104, 358.9999999999992]",8198,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
77981746.jpg,"[1437.3397963592345, 334.9999999999986, 152.54693818768635, 208.99999999999935]",8199,Caucasian,20-30s,Happiness,Male,light,unmasked
77985565.jpg,"[454.5091296116137, 400.01190222095005, 304.97842091800106, 439.47917111333703]",8200,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
7799299.jpg,"[625.9999999999995, 159.4150672768252, 154.63593462613284, 212.5849327231743]",8201,Mongoloid,20-30s,Neutral,Male,light,unmasked
77998723.jpg,"[1281.950816003221, 531.1407651023179, 175.98510254046613, 161.63476062424814]",8202,Caucasian,20-30s,Happiness,Female,light,unmasked
77999841.jpg,"[454.26459664671216, 520.1487104799978, 433.03284966066735, 601.5974454700012]",8203,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
78001113.jpg,"[363.92766404812625, 516.0000000000002, 690.2224290034071, 1023.0166848588807]",8204,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
78002496.jpg,"[991.1366892664511, 150.2021529492971, 243.94879561202802, 362.7978470506994]",8205,Mongoloid,20-30s,Neutral,Female,mid-light,masked
78013470.jpg,"[1065.3344287977404, 580.8548416125515, 206.0426112103283, 151.47946800636342]",8206,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
78019704.jpg,"[924.9586921568042, 462.99999999999943, 218.07343616567996, 302.03870890331933]",8207,Caucasian,20-30s,Neutral,Female,light,unmasked
78020126.jpg,"[1155.512628590185, 321.27730839184017, 618.4459955812982, 416.45538408240355]",8208,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
78023290.jpg,"[1312.6377572274678, 552.8343117253615, 281.3622427725281, 164.1656882746368]",8209,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
78029951.jpg,"[578.5507361389489, 678.9604868631939, 301.64390876992917, 325.94048889525027]",8210,Negroid,20-30s,Happiness,Female,dark,unmasked
78030198.jpg,"[686.9293064977203, 0.0, 339.07069350227687, 211.68693561193865]",8211,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
78036004.jpg,"[1315.9999999999998, 166.0, 305.99999999999994, 413.0]",8212,Caucasian,20-30s,Sadness,Male,mid-light,unmasked
7803915.jpg,"[574.2432538313045, 380.99999999999926, 340.86507662611433, 302.0727291200507]",8213,Mongoloid,20-30s,Neutral,Female,light,unmasked
78040160.jpg,"[946.9999999999999, 175.07984304054898, 271.99999999999966, 332.9556427552502]",8214,Caucasian,20-30s,Neutral,Female,mid-light,masked
78042356.jpg,"[850.6133391699092, 111.73486940854596, 343.3866608300885, 413.2947354057515]",8215,Caucasian,Senior,Happiness,Female,light,unmasked
78053971.jpg,"[641.0000000000005, 326.3245598062102, 235.23606080419552, 308.6754401937899]",8216,Caucasian,20-30s,Happiness,Female,light,unmasked
78069347.jpg,"[830.0693737159129, 137.99999999999997, 133.1714613295377, 183.0672183230996]",8217,Negroid,20-30s,Neutral,Male,dark,unmasked
78069652.jpg,"[524.6824873990456, 538.8740569287603, 251.31751260095302, 282.54722865171436]",8218,Mongoloid,20-30s,Happiness,Female,light,unmasked
78084519.jpg,"[887.5847137869063, 405.99999999999994, 511.5750116796689, 669.9999999999998]",8219,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
78089221.jpg,"[813.201660923049, 303.9999999999988, 238.51143841762934, 326.3710473604933]",8220,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
78091509.jpg,"[662.818878613734, 143.9999999999998, 271.1811213862655, 343.9999999999996]",8221,Mongoloid,20-30s,Happiness,Female,light,unmasked
78094409.jpg,"[852.1377505404143, 306.97927360813543, 302.08892779940805, 357.00000000000017]",8222,Mongoloid,20-30s,Happiness,Male,light,unmasked
